Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg1319.9	60.499	88.256	62.196	34.917	13.825	12.356	12.426	10.774	10.120	10.284	14.877	14.692	13.888	32.091	44.900	50.513	22.895	29.491
evm.model.Seg132.4.2.57f48f76	2.290	2.260	3.363	4.653	0.640	3.549	0.000	0.341	0.321	0.372	2.375	0.705	0.174	3.817	0.000	0.000	1.564	0.000
evm.model.Seg1327.3	5.503	6.470	1.285	0.870	1.584	1.573	0.332	0.619	0.693	1.190	1.574	1.329	1.117	0.925	0.264	0.822	1.826	10.689
evm.model.Seg1329.13	1.319	5.192	1.327	0.884	0.550	0.744	0.205	0.277	0.532	0.474	1.284	0.788	0.579	0.720	0.791	0.639	0.455	0.145
evm.model.Seg1330.3	0.908	3.138	0.500	0.348	0.193	0.128	0.486	0.075	0.161	0.000	0.324	0.213	0.058	0.000	0.000	0.164	0.123	0.506
evm.model.Seg1331.5	2.903	1.343	2.814	7.017	3.153	7.739	1.994	0.256	0.231	0.112	0.186	0.861	0.687	0.000	1.866	0.310	0.000	0.000
evm.model.Seg13362.1	0.675	0.271	0.820	0.623	0.074	0.000	0.000	0.021	0.040	0.084	0.014	0.041	0.000	0.000	0.000	0.000	0.077	0.000
evm.model.Seg13366.1	23.780	15.097	19.037	32.453	5.749	2.018	0.716	0.917	1.215	1.125	2.078	6.136	3.896	0.295	0.000	0.274	0.000	0.000
evm.model.Seg1337.1	0.869	0.917	9.914	5.584	5.875	10.911	1.432	0.789	0.572	0.465	0.801	0.492	1.199	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1341.1	2.988	8.782	2.230	2.410	2.015	1.582	0.639	0.139	0.141	0.437	1.429	0.402	0.364	1.720	2.535	0.000	1.649	0.940
evm.model.Seg1342.6	4.020	1.885	2.050	2.692	0.736	1.112	0.895	0.096	0.080	0.614	1.319	0.681	0.554	0.822	2.859	2.557	1.502	2.719
evm.model.Seg1347.5	17.346	23.749	8.212	9.588	5.176	11.851	63.640	10.870	9.157	9.633	4.135	4.052	4.235	9.066	3.752	3.050	7.665	16.185
evm.model.Seg1347.6	3.438	4.675	2.640	3.194	4.135	3.104	0.000	0.256	0.050	0.177	0.856	0.000	0.025	0.000	1.663	0.000	0.000	0.202
evm.model.Seg1348.8	9.205	12.643	4.669	5.832	0.439	0.000	0.000	0.629	0.000	0.000	0.449	0.615	0.596	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1348.8.1.57f48f76	1.964	10.189	2.522	0.877	0.751	0.145	0.000	0.384	0.562	0.391	0.711	0.500	0.058	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1348.8.2.57f48f76	3.120	19.010	3.891	2.692	0.863	1.454	2.787	1.141	0.964	0.716	0.801	0.000	0.000	0.726	6.814	5.844	1.125	4.860
evm.model.Seg1349.9	4.028	3.539	3.661	4.586	0.952	0.479	0.358	0.395	0.382	0.800	1.201	2.084	2.730	0.000	0.000	0.822	0.000	0.000
evm.model.Seg1354.11	0.675	16.582	11.262	6.414	3.525	15.058	47.608	4.128	2.821	1.516	0.518	0.287	0.248	0.870	2.069	3.379	3.336	7.955
evm.model.Seg1359.13	4.680	2.854	5.377	6.307	10.404	6.969	5.190	0.587	0.482	0.418	1.049	4.610	5.798	8.511	3.934	3.543	3.544	4.166
evm.model.Seg1361.5	159.159	211.071	115.415	210.205	45.684	39.291	139.271	13.494	8.223	5.951	9.451	17.784	12.655	0.487	28.129	20.472	0.085	0.260
evm.model.Seg13651.1	23.206	72.191	7.830	4.941	3.034	0.103	0.000	0.000	0.040	0.000	0.000	0.000	0.091	0.000	0.000	0.000	0.154	0.000
evm.model.Seg13667.1	28.453	51.606	15.806	10.385	3.004	0.051	0.128	0.021	0.000	0.028	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1370.11	6.450	4.455	10.234	5.825	4.023	1.146	0.358	0.288	0.261	0.270	0.884	0.500	0.496	0.507	0.142	0.201	0.339	0.116
evm.model.Seg1370.7	8.064	2.105	12.944	15.728	8.872	10.141	0.230	2.571	3.042	3.487	5.122	6.210	5.443	13.424	0.527	2.611	8.805	0.940
evm.model.Seg1372.6	136.729	50.624	55.005	50.377	14.643	10.030	15.085	3.573	3.855	5.747	1.726	4.208	4.855	0.000	0.000	0.000	0.000	0.000
evm.model.Seg137.3	28.654	116.655	18.884	12.105	5.994	5.148	12.503	12.726	12.179	10.684	13.117	11.460	12.266	10.656	31.941	36.597	16.247	29.853
evm.model.Seg1374.10	143.132	78.751	66.510	73.590	24.006	17.717	13.270	4.704	3.484	2.548	6.558	9.819	4.988	0.000	0.000	4.657	0.000	1.287
evm.model.Seg1374.9	45.690	17.860	48.140	42.992	45.573	61.754	2.710	2.176	2.359	3.803	10.487	8.556	6.170	16.487	8.862	11.432	15.045	2.415
evm.model.Seg1374.9.1.57f48f76	13.435	6.664	13.082	10.706	3.250	5.609	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.621	0.000	2.112
evm.model.Seg1376.11	4.990	10.680	5.016	4.921	0.402	0.436	0.000	0.245	0.000	0.149	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1376.8	15.709	7.387	11.144	8.128	6.879	5.874	0.920	1.515	1.667	1.683	2.810	3.773	3.606	3.872	0.142	2.210	4.021	1.085
evm.model.Seg1381.4	1.001	3.526	0.535	0.141	0.149	0.145	0.895	0.192	0.151	0.112	0.373	0.148	0.314	0.528	0.872	0.931	0.177	1.114
evm.model.Seg1381.5_evm.model.Seg1381.6	214.489	949.447	107.842	73.724	65.102	51.279	81.998	89.420	99.135	95.237	163.504	131.267	136.038	87.987	131.294	154.170	83.754	166.534
evm.model.Seg1383.7	1.723	4.817	0.445	0.522	0.305	0.351	3.707	0.245	0.221	0.335	0.283	0.320	0.298	0.000	0.000	1.571	0.270	0.940
evm.model.Seg138.4	0.636	0.891	0.973	1.399	0.416	1.325	0.000	0.000	0.141	0.000	0.000	0.123	0.289	0.000	0.000	0.000	0.247	0.000
evm.model.Seg138.5	1.118	1.007	3.008	2.350	2.276	1.009	0.332	0.320	0.422	0.456	1.332	0.000	0.281	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1389.11	34.685	60.387	14.007	9.273	3.183	0.564	0.409	2.539	2.359	2.306	1.926	2.371	1.704	0.569	1.866	1.004	0.778	1.793
evm.model.Seg1389.3	0.582	0.000	1.063	0.951	2.320	1.907	0.256	0.000	0.000	0.000	0.331	0.156	0.000	0.000	0.000	0.000	0.000	0.246
evm.model.Seg1390.8	1.389	4.404	0.875	0.891	0.915	0.573	0.000	0.224	0.171	0.167	0.870	0.213	0.157	0.240	0.000	0.639	0.324	0.000
evm.model.Seg1393.8	20.156	13.547	9.157	6.836	2.796	3.668	5.318	3.968	3.163	3.431	4.549	3.880	4.127	5.023	8.193	12.564	4.707	6.234
evm.model.Seg1394.12	11.556	17.873	8.393	4.640	3.614	0.710	0.486	0.139	0.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1396.2	44.363	9.595	12.165	10.485	1.287	0.000	0.000	0.000	0.241	0.000	1.747	1.345	0.736	2.440	0.000	0.000	0.000	0.000
evm.model.Seg1.4	3.857	7.658	3.231	2.417	3.473	2.471	5.318	1.216	1.215	1.358	0.904	1.649	1.431	2.529	32.266	22.024	2.180	5.250
evm.model.Seg1406.1	3.881	1.421	1.640	2.584	0.141	0.222	0.000	0.000	0.110	0.298	0.614	0.000	0.463	1.144	0.000	0.000	3.528	0.000
evm.model.Seg1406.1.1.57f48f76	8.856	0.659	6.600	6.227	0.915	0.821	0.460	0.907	1.165	0.577	0.635	1.148	0.554	7.750	0.000	1.041	5.084	0.680
evm.model.Seg1411.2	3.617	0.930	3.529	5.216	1.420	1.368	0.179	0.043	0.040	0.019	0.090	0.115	0.050	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1412.11	2.468	1.343	4.870	6.053	4.358	4.635	0.844	0.779	0.633	1.041	1.229	1.091	1.803	1.912	0.000	0.676	1.310	0.275
evm.model.Seg1415.4	76.487	97.916	55.345	46.473	6.403	2.172	30.989	14.144	13.614	12.869	12.109	12.239	12.159	2.727	35.713	33.000	1.787	42.957
evm.model.Seg1417.2	6.644	3.836	9.199	11.724	20.228	3.797	2.224	3.403	2.932	2.129	1.070	0.894	1.191	1.816	0.000	0.730	0.978	0.405
evm.model.Seg1421.4.1.57f48f76	0.877	0.930	0.229	0.000	0.074	0.137	0.000	0.000	0.000	0.130	0.000	0.000	0.000	1.487	0.000	0.621	1.017	0.000
evm.model.Seg1422.12.1.57f48f76	9.073	23.246	26.144	8.898	8.642	7.140	5.216	18.048	14.367	10.498	0.000	0.517	0.827	7.723	21.152	32.452	6.032	91.988
evm.model.Seg1422.12.3.57f48f76	16.539	4.313	21.878	11.737	4.670	5.062	0.716	4.501	4.398	3.878	0.000	0.697	0.835	1.953	6.510	3.342	8.705	22.202
evm.model.Seg1426.2	4.967	7.064	3.425	4.694	4.403	10.945	1.023	0.629	0.351	1.293	2.437	0.911	0.868	3.529	0.548	2.520	7.103	5.178
evm.model.Seg1426.6	18.417	5.631	44.819	77.949	16.904	25.216	0.895	2.613	2.028	4.026	5.109	5.652	7.577	4.680	0.730	0.438	3.351	0.246
evm.model.Seg1426.8	64.550	40.525	117.548	205.090	60.498	38.898	10.125	14.187	13.112	18.514	14.629	20.204	22.581	14.226	4.664	5.607	7.226	3.384
evm.model.Seg1428.2	5.743	1.111	10.046	2.102	23.619	24.626	14.830	1.045	0.944	0.855	1.816	2.059	1.017	0.802	0.264	0.219	1.094	1.345
evm.model.Seg14.3	17.416	5.850	16.799	14.496	3.934	8.431	1.918	6.379	7.490	7.086	10.003	6.710	5.310	1.727	1.886	6.154	0.462	0.593
evm.model.Seg1431.5	25.465	56.552	21.482	18.968	13.505	16.674	5.599	6.699	8.153	10.889	12.433	12.493	11.084	18.810	10.870	10.720	25.291	30.128
evm.model.Seg143.6	1.319	1.756	0.500	0.241	0.402	0.556	0.000	0.000	0.000	0.046	0.545	0.295	0.240	0.452	0.000	0.000	0.308	0.000
evm.model.Seg143.9	1.537	0.684	4.440	4.011	0.944	0.522	0.281	0.640	0.622	0.725	1.250	0.771	0.761	1.741	1.704	1.041	1.726	3.211
evm.model.Seg1440.6	7.854	6.108	4.697	4.841	3.183	6.037	0.332	0.331	0.221	0.270	0.062	0.172	0.347	0.171	1.136	1.680	0.116	0.304
evm.model.Seg144.3	0.574	0.684	0.215	0.583	2.395	1.992	0.537	0.000	0.040	0.000	0.318	0.443	0.538	0.000	0.568	0.000	0.000	0.000
evm.model.Seg144.5.1.57f48f76	0.567	2.389	0.000	0.241	1.212	0.325	0.614	0.000	0.000	0.000	0.000	0.632	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1447.1	2.072	0.439	1.410	1.044	4.090	3.429	0.000	0.000	0.000	0.000	0.000	0.066	0.000	0.000	0.000	0.475	0.000	0.405
evm.model.Seg1447.4	22.709	9.608	11.665	11.583	3.845	2.984	0.000	0.000	0.000	0.000	0.000	0.000	0.265	0.925	0.000	0.000	0.000	0.000
evm.model.Seg1448.1	0.000	0.000	0.479	0.522	0.364	0.453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.092	0.333
evm.model.Seg1450.35	8.110	15.613	3.022	4.285	1.577	2.206	1.790	1.163	1.285	1.544	2.299	1.673	1.646	3.111	1.278	1.388	4.930	0.955
evm.model.Seg145.5	15.693	3.900	5.329	5.544	5.711	4.729	0.281	1.429	1.436	1.386	1.974	2.075	2.060	0.603	0.000	0.365	1.094	0.000
evm.model.Seg1459.10	4.331	7.942	5.252	4.499	3.354	4.908	1.483	0.000	0.000	0.028	1.691	2.871	3.118	0.000	0.000	1.114	0.108	1.229
evm.model.Seg1459.7.10.57f48f76	0.279	0.000	0.702	0.475	0.164	0.333	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1464.6	1.754	1.421	0.452	0.716	1.763	3.053	0.205	0.096	0.151	0.325	0.911	0.697	0.339	1.083	0.487	0.402	0.948	8.505
evm.model.Seg1472.10	33.032	2.660	40.415	16.424	1.554	1.787	0.000	0.000	0.000	1.014	2.879	1.419	0.000	0.000	21.172	0.000	5.508	6.798
evm.model.Seg1472.3	0.000	0.000	0.577	0.174	1.696	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1472.4	0.000	0.465	1.681	2.082	9.683	0.180	0.588	0.149	0.291	0.000	0.000	0.180	0.099	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1473.10	2.647	5.708	0.424	0.757	1.212	0.043	0.256	0.000	0.030	0.037	0.380	0.156	0.157	0.356	0.000	0.000	0.847	0.246
evm.model.Seg1477.10	8.452	4.107	15.875	1.091	16.301	5.635	1.534	9.974	8.996	7.327	1.395	2.182	2.308	7.462	0.750	1.571	1.764	3.312
evm.model.Seg1477.19	2.181	0.065	3.120	3.629	2.640	5.284	0.384	0.000	0.000	0.000	0.407	0.000	0.000	0.898	0.000	0.000	1.795	0.000
evm.model.Seg1477.3	5.153	0.788	3.641	3.361	0.186	0.000	0.000	0.000	0.000	0.009	0.041	0.016	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1481.6.2.57f48f76	1.048	0.000	0.917	1.513	0.506	0.479	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.345	0.000	0.000	0.000
evm.model.Seg1481.8	1.226	2.505	1.077	1.460	0.833	0.513	0.307	0.309	0.733	0.353	0.076	0.000	0.000	0.000	0.000	0.000	0.000	0.593
evm.model.Seg1489.5	138.429	289.668	175.067	152.905	24.467	24.695	63.077	46.401	38.152	39.650	57.044	63.328	71.654	69.143	472.811	504.658	58.456	72.361
evm.model.Seg1491.4	14.498	9.195	9.873	11.222	4.670	4.429	0.460	0.832	0.723	1.293	4.059	2.789	2.060	2.508	2.069	2.064	1.502	1.967
evm.model.Seg1491.8	116.139	59.354	231.295	25.999	11.044	4.566	2.020	0.811	0.713	2.120	10.487	6.997	4.392	31.255	28.189	8.346	31.832	53.703
evm.model.Seg1491.9	186.059	93.913	336.239	31.355	183.540	225.905	223.621	228.633	157.318	155.744	41.753	52.664	48.313	126.054	41.635	23.924	105.879	328.642
evm.model.Seg1493.1	4.307	2.518	3.509	4.426	3.637	2.283	1.202	0.427	0.281	0.316	0.683	1.288	0.579	0.336	0.000	0.000	0.000	0.000
evm.model.Seg1496.3	54.150	144.821	34.009	9.153	1.264	0.154	0.767	0.341	0.251	0.065	0.283	0.304	0.182	1.597	0.649	3.013	0.069	1.056
evm.model.Seg1499.4	175.667	731.350	30.611	13.197	7.519	0.359	0.716	1.408	1.355	1.395	4.708	2.773	1.687	4.852	4.178	4.036	0.740	3.066
evm.model.Seg1501.7	2.732	0.568	4.238	4.292	4.075	8.722	0.946	0.309	0.241	0.400	1.036	0.952	0.819	4.413	0.710	0.968	1.857	0.159
evm.model.Seg1507.7	0.543	0.129	1.473	2.303	2.194	1.454	0.256	0.064	0.080	0.046	0.573	0.238	0.620	0.000	0.162	0.511	0.470	0.347
evm.model.Seg1511.3	2.445	3.371	2.626	1.118	0.112	0.060	0.128	0.160	0.221	0.177	0.076	0.082	0.190	0.192	0.203	1.023	0.062	0.333
evm.model.Seg1515.1	1.715	5.721	1.132	1.506	1.681	0.804	0.102	0.213	0.221	0.260	0.200	0.246	0.207	0.226	0.000	0.201	0.316	0.231
evm.model.Seg1516.1	8.002	4.727	7.087	6.736	1.443	3.036	1.969	1.419	1.576	1.311	1.588	3.248	2.821	1.473	0.811	1.315	1.764	0.260
evm.model.Seg1518.4	8.017	13.160	2.272	2.973	3.146	0.034	0.000	0.363	0.452	0.549	1.650	1.321	0.893	0.308	0.669	1.370	1.156	1.085
evm.model.Seg1519.6	16.128	2.376	24.150	21.178	3.153	5.498	0.307	2.699	2.570	2.818	2.223	2.075	2.622	3.652	0.000	0.822	1.718	0.969
evm.model.Seg1520.1	1.319	1.059	0.452	0.388	0.156	0.231	0.256	0.021	0.000	0.019	0.331	0.131	0.099	0.206	1.582	0.730	0.069	0.000
evm.model.Seg1520.2	2.033	16.156	0.667	1.687	0.692	1.342	8.105	0.565	0.723	0.725	0.311	0.320	0.414	0.535	1.622	2.265	0.639	0.824
evm.model.Seg1520.2.1.57f48f76	2.212	1.330	0.521	0.509	0.669	0.094	0.000	0.299	0.181	0.195	0.504	0.517	0.281	0.000	0.000	0.000	0.324	0.000
evm.model.Seg1523.7	0.357	0.426	0.278	1.058	0.342	0.299	0.000	0.011	0.000	0.019	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1524.7.2.57f48f76	2.127	6.793	1.737	0.402	0.186	0.881	0.000	0.587	0.522	0.298	0.552	0.312	0.182	0.774	0.000	0.621	0.000	0.000
evm.model.Seg1525.8	3.407	4.042	1.383	0.897	0.357	0.393	0.486	0.277	0.823	0.484	0.711	0.525	0.687	1.665	1.359	1.077	1.179	1.273
evm.model.Seg1525.9	4.447	5.889	2.501	2.631	0.602	1.291	0.077	0.032	0.151	0.065	0.442	0.033	0.124	0.000	0.345	0.000	0.000	0.550
evm.model.Seg1528.5	49.268	24.550	48.780	41.954	3.532	2.369	3.273	5.813	6.165	6.109	15.305	11.017	17.436	11.601	26.628	18.445	33.865	22.317
evm.model.Seg1531.6	0.000	0.245	0.042	1.239	2.454	3.301	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.087
evm.model.Seg1532.1	7.614	8.433	3.446	3.542	5.228	6.080	3.682	6.379	5.934	3.998	0.000	0.115	0.000	6.770	1.947	0.950	3.644	9.300
evm.model.Seg1533.1	6.682	139.694	8.170	10.666	9.861	9.329	3.247	4.587	4.418	3.887	5.640	7.481	8.081	39.690	1.764	0.877	23.535	13.017
evm.model.Seg1539.9	15.538	22.613	11.332	13.518	2.030	3.258	1.841	0.619	0.743	0.753	1.270	0.927	0.910	0.493	0.000	0.877	0.085	0.550
evm.model.Seg15449.1	2.220	2.428	0.236	1.004	0.134	0.034	0.000	0.032	0.000	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1549.16	1.397	0.568	0.709	1.359	0.632	0.941	0.179	0.117	0.131	0.177	0.331	0.558	0.447	0.459	0.669	0.274	0.262	0.275
evm.model.Seg1550.2.2.57f48f77	7.668	13.741	7.073	3.957	0.825	1.214	0.511	1.589	2.028	2.501	1.491	1.952	1.745	0.000	2.129	0.000	0.000	2.546
evm.model.Seg1550.5	338.606	508.230	351.038	262.350	76.242	27.337	37.406	33.601	43.022	61.781	57.700	56.807	45.492	24.546	53.864	91.475	37.571	36.159
evm.model.Seg1552.1	6.108	0.594	7.142	9.119	12.672	11.578	4.040	0.149	0.191	0.391	1.919	1.698	1.629	3.440	1.501	0.767	3.097	3.240
evm.model.Seg1556.26	15.150	2.066	12.652	7.211	5.808	12.356	0.716	0.309	0.592	0.372	1.374	0.320	0.711	0.452	0.243	2.228	0.154	0.868
evm.model.Seg1558.2	0.706	2.286	5.836	9.394	0.662	0.641	8.003	0.512	0.422	0.400	1.029	0.369	0.546	0.480	4.705	1.717	0.162	0.506
evm.model.Seg156.3	11.184	34.262	5.155	2.812	1.636	1.112	1.406	3.669	2.952	2.938	5.081	4.430	6.328	7.209	16.062	9.953	8.597	5.814
evm.model.Seg1565.3	0.582	0.684	1.348	0.690	1.205	0.000	0.000	0.000	0.823	0.000	0.000	0.558	0.720	0.000	0.365	0.000	0.000	0.000
evm.model.Seg1566.7	1.141	2.144	1.355	1.620	0.171	0.051	0.409	0.000	0.040	0.093	0.000	0.139	0.000	0.432	0.466	0.000	0.000	0.000
evm.model.Seg1570.3	0.613	0.375	1.021	0.522	0.119	0.428	0.077	0.075	0.060	0.112	0.062	0.000	0.000	0.637	0.000	0.000	0.116	0.188
evm.model.Seg1570.3.1.57f48f77	0.877	1.860	1.542	1.098	0.483	0.145	0.000	0.000	0.080	0.000	0.000	0.000	0.000	0.123	0.000	0.000	0.000	1.186
evm.model.Seg1574.1	7.272	6.664	12.478	13.712	19.819	8.329	1.125	0.000	0.000	0.000	5.613	10.557	14.103	0.562	0.000	2.045	0.000	0.767
evm.model.Seg1574.14	126.570	94.287	269.848	245.424	20.020	13.904	11.685	55.553	62.519	47.265	13.062	18.531	21.811	7.791	25.817	23.905	6.702	12.019
evm.model.Seg1574.19	5.053	22.975	2.348	3.167	0.320	0.034	0.077	0.043	0.030	0.028	0.035	0.016	0.033	0.000	0.142	0.164	0.000	0.043
evm.model.Seg1574.4	0.411	0.517	0.591	0.375	0.037	0.009	0.000	0.011	0.050	0.009	0.048	0.107	0.008	0.103	0.000	0.000	0.000	0.000
evm.model.Seg1582.3	0.939	4.533	1.383	1.433	0.989	0.419	0.128	0.053	0.000	0.000	0.000	0.353	0.165	0.535	0.588	0.000	0.185	0.000
evm.model.Seg1585.1	0.303	1.705	0.257	0.187	0.178	0.419	0.077	0.032	0.000	0.000	0.000	0.074	0.066	0.000	0.385	0.000	0.000	0.246
evm.model.Seg1590.3	0.000	22.755	0.139	0.161	0.431	0.137	0.000	0.128	0.060	0.242	0.324	0.271	0.074	1.521	1.663	1.625	8.505	2.951
evm.model.Seg1590.4	42.120	49.255	33.919	37.676	2.930	0.333	0.153	0.064	0.231	0.158	0.104	0.230	0.182	0.295	1.298	0.274	10.469	1.678
evm.model.Seg159.1	4.331	0.607	10.811	11.402	5.912	6.687	0.230	1.387	1.616	1.525	3.390	2.174	3.036	3.995	0.527	1.790	8.197	0.651
evm.model.Seg159.24	13.272	6.238	5.572	12.152	1.874	7.277	0.409	0.363	0.161	0.177	1.201	0.550	0.339	0.000	0.000	0.000	0.000	0.000
evm.model.Seg159.26	36.819	45.445	6.621	10.833	6.500	8.978	1.074	0.480	2.179	3.282	4.819	3.454	0.902	0.000	0.000	0.000	0.000	1.577
evm.model.Seg1594.7	2.910	2.144	4.349	15.359	14.160	14.100	1.048	1.056	1.054	0.725	1.125	1.247	1.067	0.212	0.000	0.128	0.293	0.072
evm.model.Seg159.8	4.641	2.480	5.635	6.274	7.065	4.216	1.585	0.416	0.311	0.865	2.416	2.346	2.556	2.652	0.000	1.698	3.436	1.533
evm.model.Seg1598.6	249.717	328.553	149.153	85.247	41.624	69.322	95.779	57.185	58.363	66.356	124.948	73.410	76.568	184.410	149.242	101.830	113.822	185.524
evm.model.Seg1600.3	14.281	0.000	17.168	10.699	3.949	5.421	1.074	1.184	0.492	1.888	7.332	4.102	2.730	6.647	1.217	1.991	6.810	3.905
evm.model.Seg1602.3	4.502	2.170	5.774	7.385	12.486	11.142	2.071	0.523	0.622	0.623	1.319	1.214	1.125	1.131	0.953	1.936	0.878	1.634
evm.model.Seg1602.4	11.192	4.895	9.928	13.686	32.001	19.881	4.602	1.675	2.430	2.213	0.863	3.166	3.027	5.441	0.608	1.351	1.864	1.736
evm.model.Seg1604.2	0.582	0.943	0.667	1.024	0.283	0.128	0.153	0.021	0.000	0.046	0.283	0.033	0.066	0.062	0.000	0.128	0.000	0.231
evm.model.Seg1605.3	16.345	17.512	4.301	1.774	2.298	0.248	0.384	0.672	0.492	0.521	0.794	0.394	0.289	0.809	1.501	1.644	0.578	0.998
evm.model.Seg1614.5	24.999	8.472	35.516	15.714	1.472	0.915	0.844	0.747	0.592	0.539	0.545	0.722	0.612	0.576	0.466	1.023	0.200	1.548
evm.model.Seg1617.11	4.921	2.609	9.032	8.517	6.961	7.157	1.355	1.045	1.245	2.148	2.085	3.642	3.755	5.126	3.062	2.904	2.550	1.808
evm.model.Seg1617.7	2.600	1.098	6.684	8.637	5.719	7.080	1.483	0.757	0.884	1.311	2.830	1.739	1.820	3.125	0.649	1.717	2.665	2.575
evm.model.Seg1618.5	31.107	17.150	24.880	38.305	27.442	25.319	4.168	4.011	3.936	4.510	8.657	5.037	5.252	9.059	3.752	4.237	4.453	4.874
evm.model.Seg1618.6	37.393	21.438	31.452	42.202	17.514	25.661	2.148	5.141	5.914	6.425	9.548	8.162	8.098	15.131	4.056	5.497	8.875	8.982
evm.model.Seg1618.7	16.042	6.057	11.755	15.172	9.437	8.773	1.330	2.027	1.837	1.711	2.547	2.838	3.342	8.203	0.872	0.000	2.311	1.909
evm.model.Seg1627.3	22.019	37.516	7.893	7.693	7.972	6.567	7.364	7.285	6.948	6.621	6.041	6.423	6.716	10.587	10.972	12.199	10.569	8.837
evm.model.Seg163.1	1.381	1.111	0.570	0.248	0.156	0.086	0.026	0.032	0.151	0.102	0.145	0.041	0.041	0.267	0.284	0.000	0.000	0.101
evm.model.Seg1634.13	5.278	2.273	7.524	0.690	3.540	6.259	7.006	6.411	3.845	3.143	0.683	1.107	1.447	4.804	1.480	0.931	4.468	8.042
evm.model.Seg1634.14	119.282	126.044	157.705	150.522	27.353	89.049	222.112	55.958	49.256	41.435	22.188	43.698	40.728	97.835	89.233	89.394	35.437	63.842
evm.model.Seg1634.4	3.143	13.005	1.945	1.533	0.476	0.949	1.406	1.216	1.536	1.395	1.181	0.935	0.902	1.172	1.927	3.799	1.009	2.068
evm.model.Seg163.6	45.706	42.992	30.618	19.243	7.429	8.140	8.080	9.003	8.665	9.076	10.252	8.211	8.131	14.891	11.945	11.870	14.884	18.007
evm.model.Seg164.15.1.57f48f77	70.720	55.661	111.593	123.237	23.270	22.583	12.605	16.363	19.217	17.761	20.835	23.469	22.333	39.725	30.704	29.767	40.136	64.189
evm.model.Seg1644.8	0.512	6.535	0.111	0.000	0.119	0.000	0.153	0.000	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1648.1	1.847	3.642	1.237	0.616	0.781	0.881	0.307	0.085	0.120	0.028	0.373	0.180	0.182	1.912	1.663	1.461	0.755	1.229
evm.model.Seg164.9	8.654	17.899	7.274	7.298	4.127	4.703	5.318	2.688	2.359	2.780	4.826	4.782	4.194	4.660	6.145	10.665	2.951	4.903
evm.model.Seg165.3	0.179	1.136	0.063	0.194	0.208	0.128	0.179	0.053	0.050	0.037	0.255	0.041	0.083	0.219	0.264	0.292	0.123	0.260
evm.model.Seg1659.12	24.308	76.414	7.059	3.656	1.547	0.299	3.401	1.216	1.004	0.921	0.635	0.968	0.753	3.001	6.571	4.292	3.228	12.670
evm.model.Seg1660.8.1.57f48f77	0.900	0.697	0.681	0.435	0.260	0.214	0.077	0.075	0.100	0.065	0.166	0.098	0.099	0.000	0.000	0.310	0.000	0.000
evm.model.Seg1662.25	2.096	10.047	0.757	1.895	0.275	0.034	0.000	0.021	0.030	0.139	0.000	0.033	0.017	0.000	0.000	0.146	0.054	0.174
evm.model.Seg1662.26	65.124	6.328	51.691	14.282	10.203	0.000	0.000	0.139	0.131	0.065	0.000	0.074	0.066	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1664.10	12.845	59.819	0.646	2.826	0.625	0.000	0.000	0.000	0.000	0.149	1.961	0.730	0.943	0.000	0.000	2.100	0.000	0.998
