	early planula	late planula	polyp	early strobila	late strobila	ephyra	juvenile
evm.model.Seg675.3	13.7195	9.771	3.2273	5.4323	0.0	0.0	1.8585
evm.model.Seg675.7	4.9665	9.8795	16.4747	2.0627	5.1273	5.507	4.092
evm.model.Seg675.9	3.696	6.483	11.1167	1.346	3.299	4.0757	3.158
evm.model.Seg679.16	2.758	2.06	0.127	0.5037	0.1433	0.499	0.299
evm.model.Seg679.17	7.822	4.3385	0.2437	1.3287	0.2213	0.2103	1.171
evm.model.Seg679.7	24.2065	6.759	5.7263	4.8063	6.5087	11.7017	9.6375
evm.model.Seg6835.1	72.5435	22.2885	12.3737	14.8493	16.8453	40.094	24.4305
evm.model.Seg683.7	6.407	14.885	11.0547	0.0	0.0	1.0577	5.246
evm.model.Seg683.8	1.158	2.108	0.2713	0.0293	0.2517	0.5047	0.7795
evm.model.Seg683.8.1.57f48f7d	5.7315	3.701	1.0307	0.5123	1.5143	0.7013	1.0825
evm.model.Seg68.7	2.9385	0.2845	4.137	0.0	0.0	0.0	0.0
evm.model.Seg6871.1	4.913	6.1705	2.1487	0.0	0.0	1.5347	0.651
evm.model.Seg687.8	0.634	1.708	0.6973	0.1913	0.421	0.2253	0.4435
evm.model.Seg68.8.5.57f48f7d	3.0225	6.384	4.669	1.1707	1.0553	1.8773	1.3235
evm.model.Seg6892.1	37.748	10.957	1.8997	0.0	0.0207	0.0	0.0
evm.model.Seg6905.1	0.4785	0.8325	0.5317	0.104	0.2457	0.1007	0.264
evm.model.Seg691.8.3.57f48f7d	6.716	0.9945	0.101	0.0	0.1913	1.8757	2.844
evm.model.Seg694.6.2.57f48f7d	0.4305	0.0	0.193	0.0	0.0	0.0	0.0
evm.model.Seg6971.1	0.7225	0.3165	0.171	0.041	0.1737	0.1813	0.2965
evm.model.Seg6971.2	1.729	0.4165	0.0927	0.025	0.1513	0.0	0.622
evm.model.Seg6978.1	19.739	45.0915	28.4607	7.1647	6.469	1.5473	2.3225
evm.model.Seg700.11	1.0385	0.548	2.2047	0.123	0.405	0.1547	0.2965
evm.model.Seg7030.4	1.3205	0.8025	0.5163	0.5173	0.0403	0.4133	0.374
evm.model.Seg7056.1	0.734	0.24	0.1517	0.0093	0.101	0.2763	0.0435
evm.model.Seg706.4	0.344	0.079	0.168	0.0	0.0	0.0	0.0
evm.model.Seg707.5	0.9065	1.238	0.235	0.0	0.0497	0.0	0.0
evm.model.Seg708.14	1.21	3.0925	1.3293	0.0	0.0	1.0463	0.7195
evm.model.Seg708.4	0.598	0.1535	0.3443	0.0033	0.0377	0.264	0.03
evm.model.Seg708.6	3.4625	0.7925	0.936	0.501	0.258	0.316	1.2035
evm.model.Seg709.1	5.558	1.814	0.1703	0.0603	0.2047	0.0	0.0
evm.model.Seg7102.1	13.237	12.301	24.7013	0.378	4.4257	6.4283	0.0
evm.model.Seg710.5	135.1695	58.199	17.664	4.1707	19.8993	4.2207	3.7115
evm.model.Seg7107.2	3.725	0.1735	0.283	0.061	0.1653	0.274	0.5425
evm.model.Seg713.3	15.392	5.811	5.935	5.263	3.308	5.5893	4.9725
evm.model.Seg7136.1	7.9155	1.195	0.8603	0.3963	0.189	0.0	0.6105
evm.model.Seg7137.1	0.9545	1.2705	0.6833	0.164	0.2993	0.3327	0.531
evm.model.Seg7140.1	4.143	14.925	3.339	0.2123	1.021	2.883	2.999
evm.model.Seg7140.1.1.57f48f7d	6.44	19.672	8.0323	0.395	1.3337	8.4447	10.555
evm.model.Seg7159.1	4.916	9.312	3.2817	0.954	5.6837	4.1537	3.694
evm.model.Seg7172.1	10.484	15.75	8.586	0.5837	1.6473	2.4543	3.29
evm.model.Seg718.5	0.45	1.7275	0.6897	0.1497	0.133	0.299	0.177
evm.model.Seg7200.1	4.9555	1.679	0.874	0.7833	0.036	0.743	0.13
evm.model.Seg7218.1	1.3735	2.2905	1.9887	0.0	0.0	0.0	0.528
evm.model.Seg725.2	2.452	3.8165	0.5107	1.219	0.2877	0.6457	0.3925
evm.model.Seg7260.1	0.6165	0.899	0.7343	0.058	0.3303	0.225	0.343
evm.model.Seg726.1	0.499	1.5585	7.366	0.2157	0.1333	0.316	0.4815
evm.model.Seg7281.1	5.6945	7.3555	1.2463	0.7257	1.1157	4.6263	3.056
evm.model.Seg732.1	200.2735	79.9635	137.4193	59.317	37.6703	104.781	29.4755
evm.model.Seg732.11	0.093	0.3325	0.2997	0.0	0.0257	0.0	0.0
evm.model.Seg732.12	0.4795	0.893	0.363	0.0067	0.0	0.0	0.0725
evm.model.Seg734.7	0.392	0.213	0.511	0.0	0.1103	0.0777	0.1915
evm.model.Seg7373.1	24.0795	48.141	0.9927	0.051	0.1547	0.0	0.0
evm.model.Seg740.5	43.9915	43.423	5.6263	3.5967	4.8163	4.7793	4.7355
evm.model.Seg7423.1	3.64	8.7175	5.2237	0.208	0.801	0.3313	1.6115
evm.model.Seg7424.1	22.315	21.537	8.3333	2.7977	1.901	3.0837	4.5945
evm.model.Seg7436.1	1.4855	1.7935	3.0533	0.147	0.4523	0.411	1.0195
evm.model.Seg745.9	2.6475	1.0315	0.5073	0.086	0.1867	0.3177	0.9165
evm.model.Seg7461.1	1.357	0.08	0.051	0.0	0.0	0.0	0.0
evm.model.Seg7473.1	2.0555	5.358	0.0593	0.0923	0.0	0.0	0.0
evm.model.Seg748.4	4.9485	8.4225	52.5473	0.506	3.6773	0.586	0.671
evm.model.Seg7490.2	8.9305	17.8235	1.926	19.7583	0.145	0.8097	0.275
evm.model.Seg749.4.2.57f48f7d	0.489	3.4145	1.9027	0.0677	0.417	0.0	0.0
evm.model.Seg750.6	3.056	0.471	0.4597	0.2807	0.25	0.0773	0.077
evm.model.Seg750.8.1.57f48f7d	1.994	1.4455	0.352	0.4857	0.039	1.0197	0.1165
evm.model.Seg750.9	1.3285	2.536	1.0723	0.4887	2.0643	1.295	2.2235
evm.model.Seg752.3	58.842	17.861	3.1417	0.007	0.0093	0.0	0.0
evm.model.Seg753.10	41.4365	14.6525	23.8777	11.4333	7.79	46.6673	13.688
evm.model.Seg753.9	13.0275	16.566	20.628	8.429	3.5067	11.7953	8.7685
evm.model.Seg75.4	40.8815	124.162	40.042	17.5947	24.5243	93.7413	39.913
evm.model.Seg755.4	18.448	23.4325	2.8047	4.163	4.155	2.6727	4.6425
evm.model.Seg755.5	7.453	8.7505	10.6687	0.7583	0.632	0.1487	0.0695
evm.model.Seg755.6	5.282	12.307	0.5407	0.3957	0.5003	0.1817	0.1835
evm.model.Seg755.7	1.5765	9.8915	5.4	0.1307	0.0933	0.152	0.094
evm.model.Seg7571.1	210.6145	232.6615	65.022	220.2397	0.884	8.895	0.0
evm.model.Seg7580.1	19.576	23.524	11.4573	8.0417	2.5733	2.01	0.928
evm.model.Seg7585.1	256.395	106.45	80.1627	60.8967	35.7463	199.5047	77.8235
evm.model.Seg7598.1	30.8195	11.3695	5.9897	5.9193	6.2713	5.446	5.265
evm.model.Seg761.2	6.449	3.953	4.7017	0.344	0.9853	0.37	0.974
evm.model.Seg7612.1	1.4215	1.5205	0.569	0.1043	0.1063	0.676	0.3215
evm.model.Seg761.2.1.57f48f7d	7.123	3.7035	0.3333	0.0	0.0597	0.0	0.0
evm.model.Seg763.2	1.355	2.8345	2.943	0.4803	0.8597	1.847	1.59
evm.model.Seg764.4	1.4945	2.8275	1.6463	0.163	0.5203	0.2283	0.1195
evm.model.Seg764.8	4.2105	4.879	7.196	0.4227	0.5157	0.0	1.3665
evm.model.Seg7656.1	6.156	5.1435	1.2567	1.2817	0.829	5.0993	1.8035
evm.model.Seg765.7	2.189	0.7215	0.3827	0.0	0.1587	0.0	0.7025
evm.model.Seg766.12	3.5285	6.085	3.696	1.1127	1.2083	0.427	0.4355
evm.model.Seg7676.2	11.944	23.871	9.283	5.2653	22.566	20.22	16.9525
evm.model.Seg768.14.2.57f48f7e	0.626	0.147	0.2023	0.0707	0.0	0.1987	0.2675
evm.model.Seg7694.2	18.1705	15.709	5.6207	10.6113	2.5043	3.805	10.3135
evm.model.Seg7733.1	1.663	2.072	1.5227	0.425	0.3453	0.0	0.0
evm.model.Seg7735.1	0.5005	0.4845	0.6063	0.029	0.279	0.3047	0.0885
evm.model.Seg7738.1	0.146	0.3185	0.1853	0.01	0.022	0.0	0.031
evm.model.Seg774.2	4.96	2.4305	0.883	0.6403	0.5437	0.1233	0.0
evm.model.Seg775.8	37.204	46.901	37.358	25.3213	10.4003	11.3877	8.8425
evm.model.Seg7776.2	2.5145	6.7305	4.473	1.2193	1.834	0.7917	1.7325
evm.model.Seg779.7	6.2485	2.0855	0.361	0.165	0.9507	0.7077	0.7395
evm.model.Seg7819.2	22.6195	5.931	9.5713	2.0753	1.938	4.3477	0.0
evm.model.Seg7825.1	5.4965	5.559	0.407	0.3087	0.2053	1.0233	0.665
evm.model.Seg784.8	6.187	4.553	2.7547	0.9997	0.8673	2.1627	4.1155
evm.model.Seg7865.1	1.4505	0.409	0.22	0.0333	0.2527	1.508	0.9305
evm.model.Seg7865.1.1.57f48f7e	0.6875	0.4625	0.2773	0.0837	0.2327	1.3453	0.285
evm.model.Seg7872.2	6.6735	7.2995	2.5587	0.43	1.9793	6.3407	2.585
evm.model.Seg788.18	0.857	1.4895	0.508	0.2277	0.563	0.7927	1.3715
evm.model.Seg789.5.8.57f48f7e	1.215	0.973	0.0	0.1673	0.123	0.8633	0.7645
evm.model.Seg7908.2	8.808	18.1365	4.0623	0.6433	0.5963	26.7677	48.922
evm.model.Seg795.2	1.789	1.92	0.9067	0.3187	0.0467	1.793	1.556
evm.model.Seg7952.1	1.483	0.117	0.0483	0.0443	0.0567	0.0	0.065
evm.model.Seg796.12.1.57f48f7e	17.706	1.1785	0.9913	0.871	0.7993	0.0	0.0
evm.model.Seg797.3	1.106	2.537	1.1483	0.4687	0.7597	0.6117	0.9955
evm.model.Seg800.3	3.3575	5.384	3.4687	0.9433	0.3837	0.0	0.1085
evm.model.Seg800.5	7.7305	9.119	1.018	0.154	0.532	0.4363	0.447
evm.model.Seg80.2	19.624	18.1135	6.521	7.8013	7.4263	4.5957	0.0
evm.model.Seg802.5	2.6055	5.1355	2.0167	1.578	0.8313	0.617	0.403
evm.model.Seg803.10	40.9705	28.039	10.1487	7.803	9.6697	23.4727	21.5175
evm.model.Seg8046.1.1.57f48f7e	1.029	0.0	0.402	0.0	0.1433	0.921	0.3975
evm.model.Seg80.5	104.933	50.7955	19.3097	22.4293	24.1937	68.584	40.604
evm.model.Seg806.19	76.298	139.5585	27.9113	26.775	18.664	27.5647	13.7515
evm.model.Seg806.30	0.7405	1.343	3.0727	0.1227	0.2677	0.3043	0.878
evm.model.Seg811.11	2.1865	2.1	0.963	0.105	0.3643	0.1827	0.2995
evm.model.Seg811.3.1.57f48f7e	1.817	1.988	0.6457	0.2977	0.731	0.5403	0.073
evm.model.Seg8129.2.2.57f48f7e	2.5985	0.0	1.73	0.1053	0.0	3.057	2.476
evm.model.Seg814.2	0.649	0.718	0.435	0.025	0.1643	0.1097	0.0615
evm.model.Seg814.6	11.0475	5.5525	8.137	2.1803	3.725	6.7397	2.8055
evm.model.Seg8154.1	1.4	3.879	1.9903	0.2217	0.476	0.207	0.2545
evm.model.Seg8185.1	9.0175	9.604	7.3133	1.8523	4.3697	5.9973	8.2835
evm.model.Seg821.4	6.681	8.8795	3.129	1.282	0.718	0.0	0.0
evm.model.Seg82.2	4.0615	2.1395	0.278	0.4717	1.2053	1.332	2.211
evm.model.Seg8268.1	0.221	1.539	0.503	0.0247	0.052	0.0	0.087
evm.model.Seg8289.2	16.9035	27.796	15.1163	3.2967	5.5	4.3637	7.9205
evm.model.Seg8290.2	0.376	0.595	0.0637	0.01	0.1073	0.0	0.0
evm.model.Seg8292.1	20.8145	1.1735	3.624	0.4213	0.837	2.0403	1.908
evm.model.Seg833.5	7.3285	3.394	1.294	1.1473	0.8933	2.894	1.806
evm.model.Seg8338.2.2.57f48f7e	0.384	0.0	0.3583	0.0	0.2937	0.0	0.6925
evm.model.Seg836.10	6.3855	9.5235	0.4777	0.1643	0.5257	0.6953	0.516
evm.model.Seg837.2	1.4985	3.9555	0.8493	0.8713	1.727	0.0	0.112
evm.model.Seg837.3	1.655	1.944	0.9483	0.4627	0.4193	0.155	0.0215
evm.model.Seg838.4.1.57f48f7e	3.2725	3.5095	0.408	0.4067	0.9987	0.8653	0.463
evm.model.Seg8403.1	2.8505	5.5215	1.884	0.0463	0.2103	0.0	0.0
evm.model.Seg840.7	249.3015	203.0515	91.1363	135.0397	68.0113	31.9693	4.621
evm.model.Seg8407.1	11.368	0.6375	0.1577	0.473	0.5817	6.8793	0.5145
evm.model.Seg8.4.1.57f48f7e	0.632	0.966	0.3457	0.144	0.1557	0.6007	1.373
evm.model.Seg842.1.2.57f48f7e	0.249	0.0	0.0423	0.0	0.1783	0.0	0.2445
evm.model.Seg84.3	11.4785	0.0	0.6113	0.1083	0.2487	0.274	0.0
evm.model.Seg846.3.1.57f48f7e	3.893	3.176	0.455	0.486	0.9987	1.948	1.5975
evm.model.Seg846.7	0.4225	0.252	0.252	0.0037	0.0053	0.0	0.146
evm.model.Seg846.8	2.563	0.7005	0.319	0.0623	0.1917	0.6593	0.63
evm.model.Seg8488.1	0.9425	0.835	0.015	0.0067	0.011	0.0	0.0
evm.model.Seg8512.2	0.885	1.6215	1.7697	0.0497	0.1707	0.0	0.0
evm.model.Seg852.14	0.592	1.9755	1.4417	0.384	0.778	0.777	1.208
evm.model.Seg8524.1	5.8975	1.076	0.6607	0.0833	0.0	0.0	0.2155
evm.model.Seg8540.1	10.417	13.4145	6.5813	2.2917	3.034	4.0053	3.537
evm.model.Seg854.1	2.573	0.4375	0.293	0.0	0.0863	0.0	0.134
evm.model.Seg855.4	61.4415	97.7365	33.9493	13.8077	17.148	89.2173	48.2885
evm.model.Seg858.3.1.57f48f7e	0.0465	0.4135	0.2567	0.0	0.0	0.115	0.4815
evm.model.Seg859.13	25.0175	25.4115	15.629	16.974	0.8207	13.3783	88.752
evm.model.Seg862.2	1.1635	2.544	1.232	0.375	0.702	1.082	0.3
evm.model.Seg8655.1	4.87	12.11	5.3437	2.1183	0.0	0.0	9.0865
evm.model.Seg8667.1	20.798	0.7735	0.885	0.0	0.0	0.0	0.0
evm.model.Seg867.4	14.877	7.4235	2.3567	1.444	4.3427	1.5437	1.613
evm.model.Seg8727.1	2.783	10.1155	7.38	0.0	0.0	11.226	3.512
evm.model.Seg8790.3	2.1065	1.327	0.6043	0.039	0.0853	0.649	0.5275
evm.model.Seg879.3	1.18	1.3975	0.3263	0.2893	0.6647	0.2367	0.111
evm.model.Seg880.5_evm.model.Seg880.8	0.343	1.1855	0.8867	0.1827	0.2497	0.3597	0.595
evm.model.Seg880.9	0.613	2.2925	1.4733	0.447	0.389	0.5337	1.0815
evm.model.Seg883.2	6.1255	9.2995	0.2427	0.5743	0.5013	0.4893	0.3735
evm.model.Seg883.5	1.2835	1.6515	1.5953	0.0717	0.2427	0.2303	0.186
evm.model.Seg883.6	3.9215	1.2895	0.4193	0.023	0.3477	0.3243	1.4245
evm.model.Seg8872.3	3.1695	0.7355	0.482	0.2687	0.1513	0.0947	0.499
evm.model.Seg888.23.1.57f48f7e	2.3035	0.1805	0.2877	0.0937	0.055	0.0	0.3335
evm.model.Seg889.19.1.57f48f7e	4.44	0.0	1.7377	1.058	0.3567	0.7983	4.023
evm.model.Seg889.3	4.8495	0.021	0.3073	0.0507	0.022	0.073	5.802
evm.model.Seg889.4	7.9865	1.958	0.1273	0.125	0.1123	0.0	0.0705
evm.model.Seg889.5	19.519	7.4745	0.3393	0.0337	0.0483	0.1887	0.0145
evm.model.Seg8895.1.1.57f48f7e	0.093	0.393	0.1373	0.0	0.033	0.0	0.3115
evm.model.Seg889.7	2.1565	3.386	1.2283	0.613	1.56	1.392	2.7025
evm.model.Seg8910.1	2.472	0.583	1.6027	0.0	0.4993	1.63	4.809
evm.model.Seg8953.2	2.208	3.584	1.3647	0.0867	0.4507	1.368	1.424
evm.model.Seg8953.4	1.608	3.633	1.595	0.0313	0.3013	0.3197	0.1885
evm.model.Seg898.2	98.546	25.53	0.811	0.161	0.1527	0.25	0.2245
evm.model.Seg900.6	8.527	2.2375	1.5077	0.374	0.638	0.2827	0.1735
evm.model.Seg900.7	71.4505	28.162	22.801	18.1463	10.461	26.232	31.3905
evm.model.Seg910.1	111.5395	24.435	4.2923	3.6823	3.1263	3.8277	3.586
evm.model.Seg914.1	3.204	3.3515	0.0447	0.0603	0.063	0.0	0.0
evm.model.Seg922.4	1.9755	0.8045	0.1017	0.1033	0.0967	0.0883	0.2245
evm.model.Seg924.18	1.974	0.5505	0.021	0.045	0.0767	0.0	0.036
evm.model.Seg9258.1	4.4495	5.557	3.5373	0.4017	1.1703	5.4057	4.919
evm.model.Seg927.3	7.359	2.3355	0.332	0.104	0.3333	0.9573	0.0
evm.model.Seg930.1	4.743	0.8595	0.2427	0.1203	0.1277	0.109	0.3415
evm.model.Seg93.1	18.839	11.135	4.9237	3.0737	4.639	4.7393	3.0645
evm.model.Seg9327.1	0.5555	1.752	0.525	0.0	0.0	0.0	0.036
evm.model.Seg933.5	0.45	2.631	1.9677	0.5053	0.7803	1.103	1.0095
evm.model.Seg934.1.3.57f48f7e	0.4885	0.0	0.1453	0.0	0.0	0.0	0.5355
evm.model.Seg934.3.1.57f48f7e	11.9655	3.1805	0.6627	0.7403	1.1453	0.502	0.942
evm.model.Seg934.4	57.3095	21.4895	0.846	0.1083	0.1737	0.8377	1.0425
evm.model.Seg93.5	89.147	106.8965	70.2517	61.536	20.8297	65.4203	147.193
evm.model.Seg93.7.1.57f48f7e	1.402	1.5995	1.2983	0.2693	1.2647	0.487	0.308
evm.model.Seg93.7.2.57f48f7e	0.7355	0.435	1.3363	0.0	0.131	0.0	0.0
evm.model.Seg93.9	0.7705	0.793	0.1897	0.0	0.022	0.0	0.335
evm.model.Seg940.14	13.141	8.698	3.9793	2.231	3.2623	2.8397	3.1215
evm.model.Seg940.16	2060.3615	2007.1635	1946.3547	363.437	194.0213	310.09	354.103
evm.model.Seg9497.1	0.503	1.205	1.5827	0.055	0.0913	0.0	0.0995
evm.model.Seg95.2.2.57f48f7e	23.994	36.642	7.4007	10.541	7.718	12.6117	9.4705
evm.model.Seg9523.1	1.7775	4.046	6.8663	0.22	0.9733	0.7263	0.3235
evm.model.Seg955.12	0.78	5.136	2.3133	0.3877	0.327	0.0	0.212
evm.model.Seg958.1	83.817	24.8185	15.1877	14.2877	20.8497	28.4033	20.2415
evm.model.Seg9591.1	20.6715	28.8745	11.8133	5.449	5.089	4.0443	5.2995
evm.model.Seg961.3	222.7255	9.463	28.6677	9.031	5.5533	0.6693	0.217
evm.model.Seg962.1	19.2115	26.2795	4.8473	3.2233	6.3633	4.828	3.8965
evm.model.Seg962.1.1.57f48f7e	6.717	2.203	0.516	0.0233	0.0507	0.0	0.0
evm.model.Seg967.1	0.1315	0.703	0.7703	0.1417	0.334	0.2493	0.8045
evm.model.Seg967.6	10.635	3.579	1.1203	0.3637	0.052	0.3953	0.2595
evm.model.Seg969.2	65.18	14.5345	1.048	0.0123	0.1093	0.121	0.0
evm.model.Seg9698.1	1.4395	4.9905	2.544	0.201	0.3203	1.8227	1.275
evm.model.Seg97.14.1.57f48f7e	18.859	0.0	8.103	0.595	0.0	34.8003	24.8845
evm.model.Seg971.7	7.508	0.519	0.0917	0.307	0.0	0.5163	0.0
evm.model.Seg974.5	4.6935	2.944	2.563	0.0883	0.185	0.0	0.0
evm.model.Seg9745.1	4.274	32.704	2.9013	0.0	0.6647	3.281	0.0
evm.model.Seg974.5.1.57f48f7f	6.9245	0.704	4.1467	0.025	0.2487	0.0	0.0
evm.model.Seg975.3	1.157	1.4265	0.0387	0.0163	0.015	0.0	0.0
evm.model.Seg97.7	0.0	56.1525	0.0	0.2107	7.903	0.0	39.3265
evm.model.Seg9772.1	0.5515	0.6435	0.075	0.042	0.0507	0.064	0.0655
evm.model.Seg9785.1	3.359	2.703	2.6407	0.3977	2.265	1.71	1.6555
evm.model.Seg982.1	12.432	14.3655	2.92	1.656	1.233	0.1233	0.0445
evm.model.Seg98.2.1.57f48f7f	0.7995	2.5255	1.375	0.0	0.2407	0.4687	0.077
evm.model.Seg9863.1	0.071	0.251	0.297	0.0	0.0	0.388	0.2465
evm.model.Seg990.6.1.57f48f7f	2.8785	3.1575	1.1463	0.3837	0.7343	0.24	0.558
evm.model.Seg991.6	0.582	4.131	1.8687	0.1407	0.286	0.6423	0.8465
evm.model.Seg992.5	9.023	6.0035	9.6133	1.09	1.8263	1.3907	1.1475
evm.model.Seg994.12	1.264	1.476	1.5143	1.961	0.0	0.3243	2.3995
evm.model.Seg9992.1	11.4495	19.952	11.7177	4.4117	4.432	2.2907	4.433
