Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg3186.1	0.466	0.646	2.765	4.359	1.792	0.171	2.122	9.728	13.373	17.537	24.901	10.188	1.522	8.970	0.000	0.000	7.480	6.509
evm.model.Seg319.12	0.000	0.000	0.146	0.422	4.789	1.419	0.972	0.576	0.382	0.614	1.905	4.487	5.881	1.665	0.000	0.000	0.824	0.000
evm.model.Seg319.17	0.000	0.077	0.014	0.067	0.506	0.342	0.000	0.000	0.030	0.195	4.632	2.166	0.885	1.261	0.852	0.822	0.416	0.087
evm.model.Seg3232.3	8.289	6.457	27.686	11.181	12.085	17.264	4.117	38.006	37.218	45.694	17.549	17.949	18.999	10.361	5.273	17.075	3.836	6.971
evm.model.Seg3242.4	14.149	15.187	24.720	23.367	100.307	30.330	8.693	42.379	48.353	51.087	59.571	60.802	66.170	64.380	9.937	17.039	32.117	17.805
evm.model.Seg3243.6	0.000	0.000	0.000	0.000	1.383	0.410	1.969	6.443	10.171	5.626	0.711	2.641	1.481	0.761	0.000	0.000	1.040	0.000
evm.model.Seg3248.2	3.337	5.101	3.349	0.763	80.347	16.255	39.656	76.460	72.981	57.224	50.941	51.540	54.152	26.739	1.460	3.908	11.671	0.000
evm.model.Seg325.3	0.334	0.232	0.000	0.154	0.907	1.402	0.409	1.899	2.339	3.003	2.775	2.338	2.308	2.296	0.000	2.045	0.593	1.215
evm.model.Seg3266.1	0.931	0.607	0.591	2.779	1.554	0.325	0.000	2.592	4.448	6.667	8.899	5.316	5.426	0.000	3.245	1.443	0.000	0.000
evm.model.Seg330.15	0.256	0.065	0.076	0.676	4.090	4.883	1.202	1.845	1.536	1.897	4.280	2.797	3.226	3.906	0.304	0.164	3.159	0.145
evm.model.Seg3304.4	0.000	0.000	0.000	0.000	3.384	4.446	3.375	23.808	26.646	27.357	13.959	15.988	15.476	0.308	1.359	3.579	0.000	0.333
evm.model.Seg3307.1	0.000	0.129	0.000	0.000	1.242	1.599	0.205	4.747	6.898	4.770	7.090	7.547	4.731	1.281	0.690	0.749	0.462	0.607
evm.model.Seg3313.3	36.478	28.773	8.698	4.011	2.320	0.761	2.378	28.448	29.528	34.303	27.262	32.017	16.468	33.729	0.000	0.000	2.658	0.000
evm.model.Seg3316.2	1.894	0.297	1.563	3.703	0.930	1.223	0.000	1.419	1.687	2.864	11.101	12.789	6.849	7.880	0.588	0.000	6.594	0.202
evm.model.Seg3325.3	0.000	0.439	0.195	0.000	0.059	0.000	6.648	0.480	0.000	3.571	5.357	7.719	9.868	0.000	0.000	3.981	9.753	0.000
evm.model.Seg3327.1.1.57f48f7a	0.000	0.000	0.125	0.201	3.220	1.779	1.483	11.392	12.831	16.217	5.288	3.683	4.963	0.000	0.000	0.712	0.000	0.000
evm.model.Seg3345.1.2.57f48f7a	0.000	0.000	0.452	0.121	0.074	0.111	0.205	0.949	0.944	1.655	2.416	2.321	1.274	3.755	0.000	0.000	0.863	0.347
evm.model.Seg335.14	0.000	0.000	0.201	0.589	1.279	1.223	0.665	0.971	0.964	0.632	1.181	0.697	1.050	0.274	0.608	0.000	0.000	0.000
evm.model.Seg3372.1	0.000	0.000	0.000	0.000	0.022	0.000	0.051	0.064	0.311	0.242	0.352	0.369	0.273	0.158	0.162	0.146	0.000	0.376
evm.model.Seg3382.1	0.000	0.000	0.000	0.000	1.487	1.086	2.378	2.859	3.404	0.725	2.575	5.586	3.788	1.720	2.373	2.411	5.154	1.779
evm.model.Seg3382.2.1.57f48f7a	0.000	0.000	0.000	4.955	4.135	1.796	6.315	38.955	23.594	32.229	33.883	25.077	23.763	12.479	0.000	8.455	12.834	0.000
evm.model.Seg3388.1	0.830	0.969	1.216	1.252	6.537	0.992	2.276	3.200	1.737	2.455	2.755	10.656	14.839	5.509	2.048	1.808	2.550	0.347
evm.model.Seg3394.1	1.180	1.330	1.549	2.397	3.979	1.625	0.230	2.123	3.835	4.250	20.759	10.467	5.484	4.022	1.014	3.287	0.847	0.318
evm.model.Seg3432.1	0.761	1.162	1.084	0.643	1.562	0.915	0.281	0.981	1.647	1.311	4.936	4.766	6.890	0.219	0.000	0.785	0.424	0.824
evm.model.Seg3452.2	0.109	0.465	0.069	0.000	0.052	0.000	0.153	0.843	1.094	0.511	1.167	0.796	0.480	1.000	0.000	0.785	0.339	0.579
evm.model.Seg348.1.1.57f48f7a	0.000	0.181	0.139	0.000	1.287	0.898	0.281	0.832	1.807	2.455	3.901	3.642	4.086	0.870	0.629	0.000	0.000	0.000
evm.model.Seg348.1.3.57f48f7a	1.886	0.904	4.606	3.388	3.324	4.515	0.000	5.120	5.934	6.872	10.542	10.320	9.479	7.024	0.507	4.292	4.561	1.765
evm.model.Seg3489.1	0.062	0.129	0.229	0.382	8.389	1.154	0.460	1.504	1.888	2.139	4.121	4.692	3.284	3.200	1.095	3.744	1.641	1.403
evm.model.Seg349.9	0.000	0.052	0.000	0.000	0.000	0.000	0.793	2.251	2.470	1.953	0.338	1.829	2.093	0.363	0.000	0.639	0.015	0.579
evm.model.Seg3500.1	0.233	1.111	0.201	1.366	3.384	2.386	1.688	4.459	3.986	4.435	7.311	6.923	6.559	2.679	0.000	1.205	1.649	1.128
evm.model.Seg3502.2	1.785	0.581	1.383	2.350	3.451	3.779	7.977	10.955	9.357	7.132	4.404	7.965	8.346	6.997	0.000	1.260	1.541	0.202
evm.model.Seg3503.3	0.054	0.297	0.132	0.047	0.119	0.077	0.000	1.504	1.988	2.883	6.317	3.667	2.903	2.494	1.947	2.703	2.072	0.882
evm.model.Seg351.11	1.762	2.183	2.446	2.290	1.874	2.916	3.503	8.555	8.554	9.485	4.667	5.242	5.352	5.050	0.690	0.712	1.995	6.957
evm.model.Seg3511.5.1.57f48f7a	0.574	2.686	0.625	1.198	0.231	0.000	0.332	4.619	5.392	6.398	8.740	6.316	4.963	6.332	7.443	8.583	1.710	2.777
evm.model.Seg352.4.1.57f48f7a	191.710	332.027	154.794	161.569	134.829	113.974	759.814	493.203	523.619	511.392	852.419	778.087	684.699	221.661	1267.833	1389.865	264.991	1241.120
evm.model.Seg3526.2	6.108	12.165	5.183	5.885	6.173	7.739	5.574	14.262	16.325	19.276	22.091	26.422	30.488	3.454	0.000	2.064	3.159	4.064
evm.model.Seg3528.1.1.57f48f7a	1.397	0.504	0.278	0.000	1.249	1.308	0.000	1.088	1.536	2.092	3.693	2.059	2.481	1.843	0.426	0.000	1.872	0.622
evm.model.Seg353.13	0.000	0.659	0.271	0.341	0.193	0.000	0.358	1.259	1.687	1.032	0.746	1.755	2.299	1.645	0.000	0.566	1.495	0.116
evm.model.Seg3544.2.1.57f48f7a	2.142	0.000	0.000	0.723	1.294	0.590	0.000	1.355	1.145	0.502	0.801	3.372	2.440	0.000	0.000	0.000	0.000	1.851
evm.model.Seg3561.2	0.070	7.309	0.000	0.000	0.759	0.000	4.960	6.464	7.661	7.402	3.659	9.770	12.208	0.000	0.548	1.589	0.462	4.411
evm.model.Seg3561.3	0.660	1.201	0.521	0.770	0.729	0.530	0.716	2.571	2.610	2.818	2.796	3.084	3.366	0.877	0.000	0.000	0.924	1.793
evm.model.Seg3579.2	1.909	2.673	1.251	1.580	4.202	3.685	1.662	6.219	7.651	4.426	5.053	4.963	4.946	4.996	0.000	0.000	4.260	3.384
evm.model.Seg3584.1	0.000	1.098	0.000	0.000	0.059	0.000	0.077	0.427	0.472	0.660	0.635	0.681	0.893	0.000	0.000	0.256	0.000	0.000
evm.model.Seg3587.3	0.179	0.375	0.111	0.161	4.455	5.678	1.866	3.467	4.900	4.194	6.144	5.422	3.292	0.000	0.000	1.077	0.416	0.000
evm.model.Seg358.7.3.57f48f7b	0.000	0.000	0.000	0.000	0.082	0.308	0.000	0.000	0.532	0.623	2.920	1.058	0.306	0.000	0.000	0.000	0.000	0.000
evm.model.Seg358.7.4.57f48f7b	0.241	0.697	0.653	1.239	1.658	2.078	0.665	6.517	9.116	12.293	8.864	4.864	6.419	1.007	0.000	0.621	1.964	0.477
evm.model.Seg360.2	0.846	0.232	1.271	3.636	4.559	5.216	0.332	1.419	2.299	2.102	6.876	5.734	4.996	8.819	1.562	3.561	6.371	1.504
evm.model.Seg361.4	0.388	0.271	0.125	1.426	0.654	0.222	0.153	0.501	1.867	1.525	14.166	10.615	9.901	0.000	0.730	2.374	0.686	0.709
evm.model.Seg362.2	0.900	2.299	0.730	0.670	1.368	1.539	0.026	1.280	2.038	2.315	3.956	2.846	2.366	1.460	0.162	0.000	1.795	1.446
evm.model.Seg3664.4	1.622	1.072	1.515	2.785	3.064	2.933	0.384	1.472	2.229	2.520	7.304	5.718	5.054	1.590	0.142	1.844	2.535	0.391
evm.model.Seg3684.2	0.528	0.555	0.000	0.000	0.647	0.000	0.000	4.917	6.456	7.671	14.746	13.584	13.515	4.667	0.000	0.530	9.560	6.378
evm.model.Seg3684.2.1.57f48f7b	0.000	2.557	0.299	0.449	0.000	0.162	0.000	0.000	0.442	1.516	3.762	3.240	3.714	0.000	0.000	0.000	1.710	0.000
evm.model.Seg3687.1	0.124	1.085	0.076	0.054	28.223	34.973	237.862	115.021	143.010	70.289	34.877	64.674	56.981	0.418	1.845	11.012	1.217	0.593
evm.model.Seg3693.1	0.000	0.039	0.035	0.000	3.852	5.455	3.656	3.701	5.151	6.212	25.239	16.915	25.558	4.283	0.913	4.237	5.801	1.765
evm.model.Seg3702.2	0.000	0.620	0.000	0.000	0.736	0.000	0.000	1.483	2.791	1.516	1.650	2.617	2.622	0.000	0.000	0.000	1.017	0.000
evm.model.Seg3714.2	0.590	0.232	0.229	0.208	0.260	0.197	0.026	0.245	0.562	0.567	3.134	2.945	2.316	1.336	0.000	0.292	1.579	0.882
evm.model.Seg3716.4	11.137	18.338	10.991	3.790	14.591	11.578	13.884	47.179	45.501	53.086	60.655	35.815	44.268	27.342	3.448	9.058	60.851	39.095
evm.model.Seg3726.3	4.866	4.042	5.551	8.463	8.344	8.816	58.500	27.862	14.990	14.097	5.150	19.967	22.035	14.062	44.454	50.020	10.639	52.575
evm.model.Seg3730.2	1.933	1.847	0.000	0.000	3.763	1.214	11.889	26.283	16.958	12.563	1.961	21.714	9.892	0.000	0.000	0.000	1.872	1.924
evm.model.Seg3732.3	0.000	0.736	0.000	0.000	0.000	0.000	0.000	0.629	0.341	0.595	1.146	1.477	1.687	0.000	0.000	0.000	1.040	0.000
evm.model.Seg376.12	105.110	88.579	140.169	380.512	723.057	687.232	1857.616	812.622	762.522	730.692	778.924	1040.178	1139.877	1417.763	538.600	495.235	956.381	1460.648
evm.model.Seg3761.2	0.062	0.827	0.042	0.000	0.022	0.000	0.639	0.448	0.512	0.660	1.222	0.870	1.108	0.000	0.345	0.676	0.000	0.767
evm.model.Seg378.16	0.047	0.065	0.063	0.569	1.093	2.266	0.741	4.736	7.028	4.854	5.005	1.460	1.935	0.487	0.000	0.000	0.501	0.405
evm.model.Seg378.28	0.000	0.039	0.118	0.080	1.123	0.761	0.281	0.907	0.813	0.735	7.808	6.759	4.301	0.692	3.650	1.132	0.000	0.087
evm.model.Seg3784.3	0.194	0.349	0.125	0.368	0.342	0.325	1.202	1.856	1.717	1.116	0.249	0.837	1.274	0.295	0.548	1.498	0.131	0.622
evm.model.Seg3786.2	0.714	2.337	2.244	5.216	17.447	18.077	48.068	21.643	20.994	19.146	19.213	16.095	17.601	16.604	22.734	23.430	14.760	16.879
evm.model.Seg3791.2	0.373	2.544	0.188	0.134	0.089	0.197	0.563	1.397	1.225	1.265	1.705	1.731	2.200	2.145	0.629	0.566	0.863	0.318
evm.model.Seg379.4	0.147	7.516	1.028	1.085	0.796	0.000	0.486	2.336	2.841	3.952	11.867	10.590	8.883	3.700	0.000	0.000	2.696	0.289
evm.model.Seg3796.3	0.000	3.203	0.000	0.000	0.037	0.000	0.000	1.184	3.584	1.348	7.332	3.700	5.509	2.200	1.217	3.926	2.273	0.000
evm.model.Seg3804.1	2.879	2.518	2.050	3.080	1.733	0.197	0.128	6.677	9.990	15.334	24.846	13.954	13.482	11.725	12.736	11.706	5.500	10.110
evm.model.Seg38.1	8.677	2.660	9.199	14.288	57.107	35.478	17.029	32.865	25.672	27.645	39.633	56.749	48.519	49.647	4.746	5.588	49.689	6.234
evm.model.Seg381.14	5.914	0.000	16.285	26.367	13.193	5.002	174.913	75.319	47.610	78.732	24.087	107.379	163.375	0.000	3.691	29.987	4.615	4.744
evm.model.Seg3819.1	0.000	0.504	0.132	0.221	0.216	0.171	0.000	1.632	1.677	1.209	0.994	1.222	1.431	0.630	0.000	0.365	0.131	0.130
evm.model.Seg382.14	0.730	1.524	2.293	3.944	9.043	5.977	1.125	8.629	11.185	12.516	11.957	9.844	8.577	5.414	5.029	5.022	8.027	3.023
evm.model.Seg384.6	0.730	0.426	0.542	1.111	1.019	2.326	1.764	0.939	0.964	1.376	2.119	3.650	2.978	0.000	0.000	0.274	0.000	0.000
evm.model.Seg387.1	33.482	17.034	91.313	40.059	1564.873	160.585	773.928	1770.676	1129.455	1183.112	585.886	610.808	499.025	93.956	1016.360	1490.837	40.552	1197.671
evm.model.Seg3898.2	0.085	0.504	0.271	0.475	1.822	1.719	1.457	2.603	2.992	2.845	5.102	4.339	4.103	1.631	1.947	4.493	2.311	1.012
evm.model.Seg3901.1	0.279	0.607	0.139	0.000	0.550	0.000	0.000	4.064	3.885	7.876	8.540	3.995	5.277	5.160	0.811	0.000	5.539	1.012
evm.model.Seg3915.1	2.996	5.372	1.021	1.942	8.180	6.533	2.813	6.848	7.068	5.886	9.237	10.574	11.944	17.269	3.995	4.858	17.803	1.504
evm.model.Seg3927.2	57.922	81.593	35.926	66.881	220.798	139.764	248.499	202.340	212.638	228.813	201.943	213.635	220.257	83.197	135.289	172.779	139.583	49.075
evm.model.Seg3937.2	3.811	5.437	5.919	11.202	30.483	17.709	30.401	25.195	17.982	19.202	8.954	18.769	26.832	16.008	16.062	20.929	28.157	7.781
evm.model.Seg395.2	0.388	0.504	0.243	0.395	0.528	0.650	0.332	1.899	2.068	1.823	1.395	0.886	1.158	1.028	0.162	2.356	0.501	0.260
evm.model.Seg3979.1	28.577	6.845	16.452	10.813	107.395	67.483	16.568	164.750	283.692	338.678	872.508	955.800	962.449	130.748	18.759	81.797	139.475	0.550
evm.model.Seg3982.1	0.000	0.065	0.042	0.033	0.320	0.282	0.153	0.896	0.974	0.865	0.525	0.459	0.753	0.767	0.000	0.000	0.570	0.101
evm.model.Seg4005.1	0.000	2.105	0.201	0.275	0.498	0.000	0.000	2.667	3.193	3.375	5.240	3.609	2.754	1.953	0.000	0.000	0.971	0.130
evm.model.Seg401.3	0.799	0.142	0.264	1.125	0.997	0.410	0.000	1.792	2.510	3.515	3.038	3.191	4.376	4.653	0.000	0.694	0.747	0.000
evm.model.Seg401.4	0.450	1.020	1.237	2.672	0.915	1.342	0.281	6.016	7.199	7.402	3.611	4.963	3.945	0.000	0.324	0.000	2.219	0.000
evm.model.Seg4048.3	0.621	0.542	0.271	0.382	3.339	5.011	0.511	2.389	3.163	3.599	10.818	6.366	4.921	3.776	0.771	2.739	1.780	0.824
evm.model.Seg4070.2	4.137	5.166	2.675	3.816	8.322	15.793	18.205	50.348	36.395	46.772	21.090	22.198	26.857	20.928	5.962	4.675	16.262	28.667
evm.model.Seg4096.2	0.047	0.000	0.000	0.000	0.037	0.017	0.077	1.077	1.566	1.878	1.367	1.583	0.926	0.164	0.000	0.438	0.609	0.289
evm.model.Seg411.1	0.380	1.459	0.208	0.649	22.690	18.701	45.460	32.225	23.353	22.150	25.391	13.691	18.139	0.185	3.468	7.615	0.193	0.521
evm.model.Seg413.10.1.57f48f7b	2.484	2.492	1.647	1.848	3.421	6.199	2.045	6.347	6.797	7.002	15.809	12.649	11.522	11.499	3.407	2.940	5.470	3.746
evm.model.Seg4131.2	0.000	0.103	0.104	0.134	0.506	0.487	0.077	0.459	0.351	0.400	0.663	1.706	2.233	0.329	0.000	0.493	0.871	0.116
evm.model.Seg414.4	1.234	1.989	1.112	1.232	1.904	3.018	7.415	2.304	2.410	2.427	8.464	7.662	8.180	2.412	1.987	2.155	3.397	4.469
evm.model.Seg41.6.1.57f48f7b	0.000	0.000	4.627	2.698	0.677	0.000	3.375	11.403	13.434	11.530	6.262	6.177	5.939	4.605	3.225	5.570	0.000	0.000
evm.model.Seg418.12	8.475	3.629	17.237	20.241	18.681	13.767	3.017	12.534	15.321	17.175	37.500	39.794	45.980	20.626	2.251	4.675	21.062	4.787
evm.model.Seg420.3	2.181	1.821	0.438	1.393	8.411	11.928	2.250	9.333	13.343	11.949	21.801	10.451	8.503	4.194	0.507	0.676	2.219	2.039
evm.model.Seg4215.2	0.085	0.323	0.174	0.033	0.446	0.607	0.946	0.448	0.693	0.930	0.828	0.779	1.092	0.000	0.000	0.000	0.354	0.535
evm.model.Seg422.1	0.000	0.000	0.000	0.000	2.201	0.889	0.972	0.853	0.773	1.674	19.358	8.818	11.274	0.000	0.000	0.000	0.000	0.000
evm.model.Seg425.7	1.327	1.627	1.105	0.643	2.216	1.377	0.946	3.541	4.488	5.086	4.260	3.691	3.358	4.639	0.000	1.717	2.727	0.940
evm.model.Seg4385.1	1.040	1.834	0.896	0.757	3.086	1.702	1.023	4.043	5.060	6.574	8.201	2.395	0.356	3.851	0.588	0.639	6.525	2.979
evm.model.Seg438.7	1.894	1.433	3.738	4.426	7.080	6.259	1.227	3.093	3.986	4.575	9.513	8.909	10.529	4.447	0.345	1.918	4.615	1.663
evm.model.Seg4393.1	0.101	0.142	0.063	0.087	0.342	0.034	0.486	0.971	0.914	1.125	0.545	1.075	0.678	0.336	0.000	0.000	0.000	0.231
evm.model.Seg4404.2.1.57f48f7b	0.000	0.000	0.000	0.007	0.327	0.009	0.000	0.960	1.898	2.102	3.134	1.928	2.349	0.007	0.000	0.475	0.632	0.000
evm.model.Seg440.8	158.794	236.823	65.885	41.485	207.278	7.867	14.165	3621.450	4119.110	4454.313	6278.568	6962.740	7367.710	1504.798	796.198	1490.271	781.338	1241.916
evm.model.Seg4418.1	2.119	2.286	0.327	0.911	0.937	0.667	0.000	2.912	3.082	4.947	10.701	6.407	8.428	2.117	0.000	2.064	3.698	2.386
evm.model.Seg4418.1.2.57f48f7b	0.000	0.000	0.000	0.000	0.097	0.676	0.409	0.661	1.335	1.060	2.630	1.427	1.034	0.000	0.000	0.000	0.609	0.419
evm.model.Seg44.2	1.948	12.824	1.223	17.830	418.387	349.208	611.518	990.727	1279.403	1333.249	2939.446	3116.998	3266.141	765.847	815.444	935.409	913.056	3877.325
evm.model.Seg4426.1	3.073	6.599	7.698	6.080	14.450	10.817	5.242	17.803	13.775	17.491	19.178	33.313	43.515	12.773	2.839	9.624	11.671	3.327
evm.model.Seg4426.2	22.965	10.293	17.098	29.795	28.587	34.776	32.446	59.308	60.421	66.588	93.682	76.732	65.418	49.736	30.704	30.534	44.404	29.086
evm.model.Seg4457.1	1.094	0.000	0.278	1.801	12.568	15.605	0.895	4.043	5.442	4.845	11.108	11.854	12.961	11.896	0.000	0.000	13.998	0.217
evm.model.Seg4458.1.2.57f48f7b	0.000	0.000	0.236	0.643	0.498	0.616	0.000	0.309	0.562	0.539	4.694	3.216	3.143	0.000	0.000	0.000	0.146	0.101
evm.model.Seg446.3	0.000	0.000	0.000	0.000	0.283	0.624	0.358	1.067	0.934	0.893	0.511	1.263	1.944	0.404	0.000	1.461	0.493	0.130
evm.model.Seg4494.1	3.524	1.098	2.564	2.531	5.883	3.608	4.449	6.112	8.574	7.997	12.875	13.182	13.730	13.082	2.555	4.018	18.196	5.959
evm.model.Seg4494.2	1.506	5.708	1.522	1.975	8.984	3.788	3.784	20.950	25.010	13.799	6.089	9.844	16.476	18.982	0.284	0.785	27.032	0.940
evm.model.Seg4515.1	0.210	0.814	5.968	2.122	8.619	6.678	4.705	5.909	3.735	2.966	2.900	11.484	13.706	11.499	0.791	3.214	5.046	1.779
evm.model.Seg455.9	0.279	0.077	0.597	1.245	7.422	4.190	0.588	1.205	1.406	1.488	3.693	4.823	4.524	9.100	0.142	2.045	4.653	1.519
evm.model.Seg457.2	0.248	0.000	0.000	0.000	2.819	1.103	0.000	0.480	0.020	1.051	3.479	3.052	4.574	0.000	0.000	0.018	0.108	0.000
evm.model.Seg457.2.1.57f48f7b	0.466	0.000	0.000	0.000	8.247	1.411	0.000	0.661	0.020	1.609	5.419	3.823	5.062	0.000	0.000	0.201	0.177	0.000
evm.model.Seg4582.5	0.000	0.000	0.333	0.616	0.588	0.265	0.102	0.747	1.777	2.715	0.822	0.599	0.207	0.000	0.588	0.621	0.000	0.000
evm.model.Seg4593.6	3.213	5.217	7.774	7.311	13.446	13.647	2.787	6.016	7.209	9.020	29.409	23.781	19.371	16.350	2.616	5.132	11.201	8.042
evm.model.Seg4599.1.1.57f48f7b	1.925	0.684	1.251	1.071	3.986	1.873	0.332	1.429	1.466	1.664	2.009	3.831	2.688	0.000	0.000	0.000	0.116	0.000
evm.model.Seg460.19	0.334	1.188	0.132	0.301	0.357	0.222	0.281	8.747	10.652	11.419	9.672	7.924	7.907	5.585	0.000	1.023	4.199	0.000
evm.model.Seg4620.2	0.318	0.000	1.139	2.638	0.201	0.077	0.844	3.808	4.679	4.845	9.720	11.222	16.104	0.726	0.791	0.329	0.501	1.924
evm.model.Seg4622.1	0.000	1.214	0.000	0.094	9.415	1.069	0.358	2.720	2.530	2.669	1.615	3.659	4.285	3.022	0.304	0.164	1.417	0.188
evm.model.Seg463.4.2.57f48f7b	0.000	0.000	0.000	0.000	0.766	0.445	0.000	1.173	1.375	0.000	1.519	0.377	0.000	0.000	1.683	0.000	0.000	0.000
evm.model.Seg4642.1	2.732	2.738	10.762	11.838	77.090	40.163	15.392	15.776	18.715	16.738	30.169	71.523	66.261	19.578	16.102	50.659	8.543	16.908
evm.model.Seg4646.1	0.427	0.297	0.452	0.522	81.135	49.723	15.622	22.155	21.094	20.643	20.918	36.980	39.735	6.839	0.000	7.853	1.841	4.310
evm.model.Seg4646.2	1.591	0.000	0.000	0.730	53.166	74.392	29.583	45.505	30.833	34.656	31.149	60.154	60.951	5.434	0.000	2.429	0.932	5.742
evm.model.Seg4646.4	0.233	0.142	0.000	0.214	18.168	5.780	4.372	5.803	5.161	4.547	4.266	6.111	7.361	1.597	1.785	3.561	0.570	2.184
evm.model.Seg4654.1	0.217	1.033	1.098	3.080	13.461	18.846	8.131	7.360	8.504	11.558	13.987	12.920	10.141	14.863	24.255	26.827	6.302	15.707
evm.model.Seg4654.2	7.241	16.595	2.661	6.080	7.407	4.122	6.980	16.896	19.548	25.153	29.837	17.218	15.724	6.167	2.251	7.341	9.152	10.153
evm.model.Seg4655.2	0.334	0.349	0.313	0.301	2.581	2.540	0.000	0.629	0.602	0.530	5.751	5.078	3.441	7.332	0.000	0.511	3.089	0.405
evm.model.Seg4678.1	0.947	2.957	2.070	3.020	0.275	0.522	0.000	5.269	4.347	6.026	7.994	11.074	11.332	1.508	5.313	2.429	0.570	0.260
evm.model.Seg4678.2	0.799	0.542	0.299	0.596	0.878	0.402	0.767	2.731	3.263	3.255	2.527	1.493	2.217	1.453	1.136	0.000	1.679	0.448
evm.model.Seg468.7	18.091	8.833	15.202	17.308	24.802	23.027	32.779	64.908	48.092	56.220	31.832	47.029	39.115	42.329	6.388	10.501	8.859	26.006
evm.model.Seg4724.2	0.093	0.142	0.125	0.087	0.134	0.111	0.000	1.472	1.566	2.483	2.244	1.928	1.456	0.987	0.730	0.584	0.678	0.347
evm.model.Seg4739.2	0.000	0.542	0.000	0.000	0.022	0.060	3.426	6.976	6.014	10.117	8.284	3.158	0.389	3.324	0.000	3.433	4.407	0.000
evm.model.Seg4750.1	5.945	3.267	3.154	3.816	17.692	31.253	96.520	47.980	45.953	58.108	67.634	132.916	154.715	44.816	24.012	43.227	60.543	35.392
evm.model.Seg4751.1	26.233	18.506	41.304	44.773	61.592	31.219	33.443	131.405	147.870	129.206	176.200	119.561	116.568	40.629	35.673	47.135	93.207	5.728
evm.model.Seg478.3	0.248	5.566	0.222	0.603	4.492	14.947	37.637	89.602	100.069	59.549	34.511	41.565	27.428	18.029	4.969	3.452	71.552	0.651
evm.model.Seg4800.2	0.900	4.326	1.410	1.614	3.242	2.779	3.886	6.411	7.108	6.481	6.593	4.856	4.872	5.263	3.590	2.758	4.599	9.893
evm.model.Seg4819.1	1.118	0.375	0.646	1.265	12.918	13.510	1.688	3.456	5.191	4.491	14.725	14.068	14.169	9.998	0.203	3.488	20.284	1.056
evm.model.Seg4826.2	0.039	2.079	0.354	0.623	0.677	0.410	1.432	1.867	2.209	3.078	3.493	3.043	3.375	1.240	0.710	0.639	2.612	5.062
evm.model.Seg4840.1	2.072	0.142	0.410	4.111	0.491	0.983	0.460	0.811	0.683	0.762	4.391	3.306	2.572	2.028	0.000	0.548	3.875	0.333
evm.model.Seg4911.1	2.173	2.170	1.383	0.757	3.057	0.855	1.253	4.181	4.829	4.380	7.131	5.726	7.651	2.625	0.000	1.991	2.511	0.000
evm.model.Seg494.9	2.499	5.295	2.682	1.245	3.800	0.000	1.841	0.064	0.100	3.264	14.843	11.575	8.801	8.504	4.279	11.688	3.967	0.738
evm.model.Seg496.5	0.706	0.607	2.105	2.578	5.645	4.438	1.074	3.808	4.869	3.896	5.875	8.745	11.158	4.804	3.934	4.054	7.010	0.492
evm.model.Seg497.2	22.632	49.397	10.102	12.226	23.686	15.879	16.594	56.182	66.204	81.336	111.258	88.488	56.658	15.096	13.223	14.044	37.448	63.654
evm.model.Seg503.5	0.000	0.000	1.709	0.181	2.000	1.086	0.435	8.384	10.261	11.056	12.578	6.193	4.475	5.400	0.000	0.000	0.439	1.215
evm.model.Seg503.5.1.57f48f7c	0.000	0.000	1.709	0.181	2.000	1.086	0.435	8.384	10.261	11.056	12.578	6.193	4.475	5.400	0.000	0.000	0.439	1.215
evm.model.Seg507.1	0.155	0.620	0.118	0.000	0.119	0.000	2.097	1.312	1.807	3.245	2.941	0.722	0.149	0.466	0.933	1.041	0.508	0.318
evm.model.Seg5087.2	2.375	0.684	2.862	2.839	11.163	3.472	13.960	14.134	7.871	11.233	18.957	25.799	33.358	12.972	0.000	5.552	4.645	0.000
evm.model.Seg5096.1	1.048	6.057	2.300	1.339	11.490	4.002	4.372	10.518	10.030	9.587	10.549	8.695	9.975	7.819	3.752	8.602	6.317	1.880
evm.model.Seg513.8	0.241	0.065	0.090	0.087	1.019	0.231	0.230	0.832	1.225	1.079	2.520	2.387	3.127	3.234	0.000	0.292	4.591	0.289
evm.model.Seg515.10	0.085	0.116	0.069	0.154	0.275	0.308	0.128	1.515	1.807	2.371	2.340	1.550	1.381	0.720	0.162	0.000	0.347	0.347
evm.model.Seg5180.1	0.085	0.362	0.361	0.000	1.242	0.094	0.000	1.547	2.108	2.520	4.936	4.446	5.467	4.214	0.162	0.493	3.081	0.593
evm.model.Seg5180.3	0.256	0.452	0.083	0.121	0.364	0.094	0.000	0.341	0.512	0.921	2.133	1.591	2.192	3.529	0.000	0.785	1.055	0.000
evm.model.Seg52.1	107.904	87.998	85.755	74.883	68.337	90.896	19.304	115.298	181.916	213.294	472.184	408.493	257.014	224.149	61.368	101.465	94.909	245.548
